location,total_sqft,bath,price,bedroom
Yelahanka,1115.0,2.0,59.999999999999986,2
Kudlu Gate,1215.0,2.0,44.99999999999999,2
Sarjapur  Road,1194.0,2.0,51.0,2
Kannamangala,1536.0,3.0,103.99999999999999,3
Hennur,1255.0,2.0,55.499999999999986,2
Electronic City,1571.0,3.0,83.00000000000003,3
other,900.0,1.0,70.00000000000003,2
other,1517.0,2.0,125.00000000000004,2
Budigere,664.0,1.0,35.4,1
Devarachikkanahalli,1230.0,2.0,57.999999999999986,2
Hegde Nagar,1340.0,2.0,72.0,2
Attibele,1175.0,2.0,29.379999999999995,2
Sarjapur,1240.0,2.0,43.099999999999994,2
Electronic City,1470.0,2.0,44.099999999999994,3
Kanakpura Road,525.0,2.0,29.25,1
7th Phase JP Nagar,1680.0,3.0,117.00000000000003,3
other,1000.0,2.0,34.99999999999999,2
Gunjur,1071.0,2.0,51.0,2
Sector 2 HSR Layout,1512.0,3.0,79.99999999999997,3
Kalyan nagar,1190.0,2.0,59.999999999999986,2
Pattandur Agrahara,1550.0,2.0,79.99999999999997,3
Kanakpura Road,1283.0,2.0,63.22,2
Mallasandra,1325.0,2.0,72.99999999999999,2
Whitefield,1105.0,2.0,35.36,2
Banaswadi,1600.0,3.0,74.5,3
Kanakpura Road,800.0,2.0,41.144999999999996,2
Hennur,1100.0,2.0,44.54999999999999,2
Talaghattapura,2099.0,3.0,146.99999999999997,3
Yelachenahalli,1365.0,2.0,72.0,3
Hebbal Kempapura,1485.0,3.0,131.99999999999997,2
Hosur Road,1250.0,2.0,55.000000000000014,2
Chikkalasandra,1290.0,2.0,56.11999999999999,3
Bellandur,1170.0,2.0,46.790000000000006,2
Kanakpura Road,1328.0,2.0,91.05999999999999,2
Hennur Road,1232.0,2.0,87.0,2
1st Phase JP Nagar,1180.0,2.0,88.49999999999996,2
Electronic City,1350.0,3.0,65.99999999999997,3
Nagasandra,2400.0,4.0,144.99999999999997,4
Electronic City Phase II,1020.0,2.0,32.0,2
Begur Road,1410.0,2.0,49.34,3
other,2159.0,3.0,119.99999999999997,3
Anekal,1453.0,2.0,16.5,2
TC Palaya,1200.0,2.0,65.99999999999997,3
Hennur,1255.0,2.0,57.5,2
Whitefield,1074.0,2.0,42.790000000000006,2
other,1200.0,3.0,72.0,3
Sarjapur,1170.0,2.0,35.40999999999999,3
Tumkur Road,728.5,1.0,31.315,1
Bommanahalli,1660.0,2.0,100.00000000000004,3
other,510.0,1.0,34.00000000000001,1
Mahadevpura,1601.0,3.0,95.0,3
Begur Road,952.0,2.0,42.00000000000001,2
other,1166.0,2.0,64.99999999999999,2
Electronic City Phase II,1900.0,3.0,97.0,4
Haralur Road,1520.0,2.0,95.99999999999999,3
other,2100.0,6.0,100.00000000000004,4
Yelenahalli,1175.0,2.0,49.99999999999999,2
Bharathi Nagar,1432.0,2.0,68.00000000000001,2
Bommasandra Industrial Area,1005.0,2.0,39.77,2
Rajiv Nagar,1309.0,2.0,79.99999999999997,2
7th Phase JP Nagar,1050.0,2.0,77.00000000000001,2
Kanakpura Road,1100.0,3.0,53.00000000000001,3
Begur Road,1565.0,2.0,56.34,3
other,940.0,2.0,56.00000000000002,2
other,1015.0,2.0,40.099999999999994,2
Electronic City,1652.0,3.0,110.00000000000004,3
Whitefield,1100.0,2.0,52.00000000000001,2
Rajiv Nagar,2340.0,4.0,144.99999999999997,4
Kammanahalli,1200.0,1.0,81.00000000000003,2
other,1400.0,3.0,69.00000000000001,3
Electronic City Phase II,1020.0,2.0,27.430000000000003,2
Whitefield,1267.0,2.0,90.33,2
other,1645.0,3.0,95.0,3
Sahakara Nagar,1100.0,2.0,74.99999999999997,3
Electronic City,1320.0,2.0,38.12,3
Ananth Nagar,1000.0,2.0,29.7,2
KR Puram,2500.0,6.0,57.999999999999986,6
Kengeri Satellite Town,2480.0,2.0,159.99999999999994,2
Kalyan nagar,1086.0,2.0,44.50000000000001,2
Kengeri,416.0,1.0,17.999999999999996,1
Hennur Road,1066.0,2.0,52.22999999999999,2
OMBR Layout,1730.0,3.0,93.00000000000003,3
Balagere,1205.0,2.0,63.859999999999985,2
Subramanyapura,960.0,2.0,55.000000000000014,2
Haralur Road,1510.0,3.0,83.04999999999998,3
other,1600.0,4.0,90.0,4
Old Madras Road,2300.0,3.0,142.00000000000003,3
other,1000.0,2.0,62.99999999999999,2
Poorna Pragna Layout,1160.0,2.0,46.39000000000001,2
Hormavu,1553.0,2.0,58.22999999999998,3
Seegehalli,1134.0,2.0,44.99999999999999,2
Horamavu Agara,2400.0,3.0,79.99999999999997,5
Whitefield,2400.0,4.0,142.99999999999994,4
other,1350.0,2.0,64.99999999999999,2
Sarjapur,1032.0,2.0,42.00000000000001,2
other,1998.0,3.0,117.00000000000003,3
Murugeshpalya,1225.0,2.0,48.00000000000001,2
Sarjapur  Road,1262.0,2.0,66.99999999999997,2
Badavala Nagar,1842.0,3.0,115.00000000000001,3
other,1300.0,2.0,59.999999999999986,2
Kothannur,1070.0,2.0,38.599999999999994,2
other,950.0,2.0,33.0,2
Balagere,1012.0,2.0,53.580000000000005,2
TC Palaya,1000.0,2.0,70.00000000000003,2
Kadugodi,1394.0,2.0,56.00000000000002,2
Amruthahalli,1450.0,2.0,85.00000000000001,3
Banaswadi,527.0,1.0,34.99999999999999,1
Sarjapur  Road,1693.0,3.0,125.00000000000004,3
Horamavu Agara,1000.0,2.0,46.0,2
Kogilu,952.0,2.0,48.99999999999999,2
Kengeri,1200.0,1.0,13.999999999999996,1
Mysore Road,1410.0,2.0,63.99999999999998,3
Hebbal Kempapura,1400.0,2.0,108.00000000000003,2
Sarjapur  Road,1826.0,3.0,125.00000000000004,3
Hosur Road,1689.0,3.0,103.00000000000001,3
Bisuvanahalli,1075.0,2.0,31.0,3
Hennur,960.0,2.0,48.00000000000001,2
Channasandra,808.0,2.0,40.0,2
Kodichikkanahalli,907.0,2.0,38.50000000000001,2
Uttarahalli,1300.0,2.0,55.000000000000014,2
other,1804.0,3.0,149.99999999999997,3
other,1350.0,3.0,81.00000000000003,3
Whitefield,1836.0,3.0,125.00000000000004,3
other,826.0,2.0,36.0,2
Hormavu,1200.0,2.0,68.00000000000001,2
6th Phase JP Nagar,1460.0,2.0,79.99999999999997,2
BTM 2nd Stage,965.0,2.0,56.00000000000002,2
Kothannur,2000.0,4.0,95.0,4
Bhoganhalli,1395.0,2.0,70.00000000000003,3
Sarjapur  Road,1660.0,3.0,115.99999999999999,3
other,935.0,2.0,34.99999999999999,2
other,1180.0,2.0,38.99999999999999,2
Electronic City,1090.0,2.0,31.480000000000004,2
Kanakpura Road,1204.0,2.0,82.00000000000001,2
Thigalarapalya,2072.0,4.0,152.99999999999997,3
Haralur Road,1056.0,2.0,64.99999999999999,2
Hebbal,985.0,2.0,62.00000000000001,2
Banashankari Stage V,1315.0,2.0,48.99999999999999,3
KR Puram,734.0,2.0,22.000000000000004,2
Yelahanka,2317.0,4.0,139.99999999999994,3
Singasandra,600.0,1.0,44.99999999999999,1
other,2200.0,3.0,115.00000000000001,4
Attibele,656.0,2.0,24.999999999999996,2
Attibele,400.0,1.0,11.499999999999998,1
Yeshwanthpur,666.0,1.0,36.800000000000004,1
7th Phase JP Nagar,1174.0,2.0,46.99999999999999,2
Budigere,1153.0,2.0,56.70000000000002,2
Narayanapura,2400.0,5.0,85.00000000000001,5
Marathahalli,957.0,2.0,46.99999999999999,2
Sarjapur  Road,1060.0,2.0,49.99999999999999,2
Banashankari,1000.0,2.0,49.99999999999999,2
Kanakpura Road,1843.0,3.0,88.00000000000003,3
Kanakpura Road,1150.0,2.0,40.25,3
Chandapura,1230.0,2.0,31.37,3
Kanakpura Road,1703.0,3.0,129.99999999999997,3
Kaval Byrasandra,1125.0,2.0,41.49999999999999,2
Battarahalli,1516.0,3.0,64.99999999999999,3
Brookefield,1130.0,2.0,56.00000000000002,2
Hosa Road,1512.0,3.0,103.00000000000001,3
Thanisandra,1491.0,3.0,88.00000000000003,3
Cox Town,1250.0,2.0,95.0,2
Banashankari,1650.0,3.0,90.75000000000003,3
Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
other,1200.0,4.0,110.00000000000004,4
Thanisandra,1881.0,3.0,95.0,3
Kanakpura Road,1100.0,3.0,56.56999999999999,3
other,1500.0,2.0,49.99999999999999,2
Whitefield,1197.0,2.0,49.99999999999999,2
other,2400.0,4.0,170.00000000000006,6
Gollarapalya Hosahalli,1345.0,3.0,59.999999999999986,3
KR Puram,1200.0,4.0,100.00000000000004,4
Banashankari Stage II,1260.0,2.0,95.0,3
9th Phase JP Nagar,1200.0,2.0,79.99999999999997,2
other,1650.0,3.0,52.00000000000001,3
other,600.0,1.0,44.99999999999999,1
Uttarahalli,1025.0,2.0,35.88,2
Sarjapur,2302.5,2.0,80.59000000000002,4
Hennur Road,973.0,2.0,56.00000000000002,2
Balagere,1007.0,2.0,74.99999999999997,2
Hosa Road,800.0,1.0,39.989999999999995,1
Sarjapur  Road,1830.0,3.0,119.00000000000003,3
Nagavara,1077.0,2.0,49.99999999999999,2
other,672.0,1.0,27.0,1
other,1280.0,3.0,87.0,3
Electronics City Phase 1,865.0,2.0,40.0,2
Kalena Agrahara,1000.0,2.0,33.0,2
CV Raman Nagar,1285.0,2.0,64.99999999999999,2
Thanisandra,662.0,1.0,29.000000000000004,1
other,1850.0,3.0,95.0,3
Harlur,1754.0,3.0,131.99999999999997,3
other,1567.0,3.0,100.00000000000004,3
Hoskote,1695.0,3.0,49.99999999999999,3
Bellandur,1150.0,2.0,69.44000000000001,2
Akshaya Nagar,1690.0,3.0,85.00000000000001,3
Karuna Nagar,1057.0,2.0,64.99999999999999,2
Hebbal,1320.0,2.0,90.99999999999997,2
Bhoganhalli,2119.0,4.0,110.99999999999997,4
other,1125.0,2.0,48.00000000000001,2
Kanakpura Road,2254.0,3.0,170.00000000000006,3
Balagere,645.0,1.0,34.17999999999999,1
Rachenahalli,1050.0,2.0,52.07999999999999,2
Panathur,1040.0,2.0,41.60000000000001,2
1st Block Jayanagar,1760.0,3.0,115.00000000000001,3
Sarjapur  Road,984.0,2.0,45.910000000000004,2
Raja Rajeshwari Nagar,1140.0,2.0,38.650000000000006,2
other,1365.0,3.0,54.00000000000001,3
other,560.0,1.0,18.999999999999996,1
Vittasandra,1404.0,2.0,74.99999999999997,2
Bellandur,1540.0,4.0,44.99999999999999,4
Electronic City,1050.0,2.0,38.99999999999999,3
Rachenahalli,1550.0,3.0,72.49999999999999,3
Yelahanka,1653.0,3.0,93.00000000000003,3
Parappana Agrahara,1194.0,2.0,46.99999999999999,2
other,1471.0,2.0,74.99999999999997,3
Kanakpura Road,700.0,2.0,34.99999999999999,2
Kudlu Gate,812.0,2.0,38.25,2
8th Phase JP Nagar,1504.0,2.0,83.00000000000003,3
Mahadevpura,1450.0,3.0,74.99999999999997,3
Kannamangala,957.0,2.0,54.50000000000001,2
Attibele,460.0,1.0,13.0,1
7th Phase JP Nagar,1050.0,2.0,74.99999999999997,2
Budigere,1820.0,3.0,85.00000000000001,3
Varthur Road,1033.0,2.0,32.0,2
other,520.0,2.0,29.000000000000004,1
OMBR Layout,1165.0,2.0,88.49999999999996,2
Gottigere,1280.0,2.0,61.00000000000001,2
Kanakpura Road,1550.0,3.0,65.10000000000002,3
Nagavarapalya,1392.0,2.0,129.99999999999997,2
Jigani,1221.0,3.0,74.99999999999997,3
other,1000.0,1.0,18.999999999999996,1
other,1300.0,2.0,59.999999999999986,2
Hoskote,1065.0,2.0,31.499999999999993,2
Yelahanka New Town,1209.0,2.0,64.99999999999999,3
Sarjapur  Road,1929.0,4.0,101.00000000000003,3
Hennur Road,1255.0,2.0,83.99999999999999,2
Jalahalli,1035.0,2.0,31.050000000000004,2
Banashankari,1650.0,3.0,101.00000000000003,3
Whitefield,1275.0,2.0,64.99999999999999,3
Electronic City,1128.0,2.0,65.58000000000003,2
Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
Thanisandra,1183.0,2.0,58.560000000000024,2
Whitefield,1155.0,2.0,38.99999999999999,2
Kengeri,1245.0,2.0,43.57000000000001,3
Akshaya Nagar,1000.0,2.0,37.99999999999999,2
7th Phase JP Nagar,1040.0,2.0,74.99999999999997,2
Ardendale,2062.0,3.0,139.99999999999994,4
other,1477.0,2.0,74.99999999999997,3
Sarjapur  Road,1525.0,2.0,64.99999999999999,3
other,2000.0,2.0,119.99999999999997,2
other,1220.0,2.0,64.99999999999999,2
Electronic City,1355.0,2.0,97.60000000000002,2
Whitefield,1141.0,2.0,62.00000000000001,2
Vijayanagar,1046.0,2.0,49.059999999999995,2
Bannerghatta Road,630.0,1.0,34.99999999999999,1
Pattandur Agrahara,1247.0,2.0,62.34999999999999,2
other,850.0,2.0,32.5,2
KR Puram,1120.0,2.0,36.0,2
Jakkur,1798.0,3.0,110.00000000000004,3
Bisuvanahalli,1180.0,2.0,44.99999999999999,3
Kereguddadahalli,1000.0,2.0,34.00000000000001,2
Whitefield,1216.0,2.0,82.00000000000001,2
Margondanahalli,900.0,2.0,64.99999999999999,2
TC Palaya,1100.0,2.0,64.99999999999999,2
Badavala Nagar,1842.0,3.0,115.00000000000001,3
Bisuvanahalli,1075.0,2.0,43.0,3
Whitefield,1495.0,3.0,88.00000000000003,2
Kanakpura Road,1700.0,3.0,119.99999999999997,3
Whitefield,1564.0,3.0,103.00000000000001,3
other,1256.0,2.0,64.99999999999999,2
Kundalahalli,1047.0,2.0,88.99999999999999,2
Bhoganhalli,1458.0,3.0,78.45000000000003,3
Hoodi,1063.0,2.0,61.17000000000002,2
Garudachar Palya,1150.0,2.0,52.5,2
Chandapura,450.0,1.0,9.000000000000002,1
Ramamurthy Nagar,1360.0,2.0,44.99999999999999,2
Marathahalli,1605.0,3.0,76.0,3
Haralur Road,1810.0,3.0,100.00000000000004,3
LB Shastri Nagar,1250.0,2.0,48.49999999999999,2
Poorna Pragna Layout,1475.0,2.0,58.98999999999999,3
Dommasandra,850.0,2.0,25.399999999999995,2
Electronic City Phase II,1025.0,2.0,26.649999999999995,2
Uttarahalli,980.0,2.0,44.99999999999999,2
other,1428.0,2.0,70.00000000000003,3
other,1130.0,2.0,74.00000000000003,2
Kanakpura Road,1592.0,3.0,125.00000000000004,3
JP Nagar,2050.0,3.0,82.00000000000001,3
other,1407.0,2.0,83.86999999999999,2
Whitefield,1585.0,3.0,83.99999999999999,3
Jakkur,1785.0,3.0,129.99999999999997,3
other,900.0,2.0,44.99999999999999,2
Kanakpura Road,1843.0,3.0,96.19999999999997,3
other,1200.0,2.0,66.99999999999997,2
Akshaya Nagar,1113.0,2.0,52.00000000000001,2
Uttarahalli,1125.0,2.0,46.99999999999999,2
Whitefield,1200.0,3.0,56.00000000000002,3
Anekal,1150.0,3.0,44.99999999999999,3
Yeshwanthpur,770.0,1.0,70.00000000000003,2
Kodichikkanahalli,1181.0,2.0,57.00000000000001,2
Kanakpura Road,1550.0,3.0,64.7,3
1st Phase JP Nagar,1200.0,2.0,85.99999999999997,2
Raja Rajeshwari Nagar,1295.0,2.0,55.46999999999999,2
Lingadheeranahalli,1506.0,3.0,95.0,3
other,1872.0,3.0,152.0,3
Abbigere,1326.0,2.0,34.99999999999999,3
Talaghattapura,1040.0,2.0,33.279999999999994,2
Hennur,1020.0,2.0,48.00000000000001,2
other,1400.0,3.0,90.0,3
other,812.0,1.0,26.000000000000004,1
Vidyaranyapura,1100.0,2.0,54.00000000000001,2
other,829.0,2.0,22.8,2
Kanakpura Road,1500.0,3.0,72.98999999999997,3
Ananth Nagar,850.0,2.0,25.989999999999995,2
Kaval Byrasandra,1180.0,2.0,59.999999999999986,2
Thigalarapalya,2215.0,4.0,149.99999999999997,3
Channasandra,1010.0,2.0,36.0,2
Marathahalli,1350.0,2.0,59.999999999999986,2
Talaghattapura,1100.0,2.0,49.99999999999999,2
Kanakpura Road,1450.0,2.0,62.93000000000002,3
Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
Thanisandra,1564.0,3.0,100.00000000000004,3
Doddaballapur,640.0,1.0,10.5,2
Thigalarapalya,2072.0,4.0,156.99999999999994,3
Kanakapura,1460.0,2.0,51.10000000000001,3
other,600.0,2.0,34.99999999999999,1
Rachenahalli,1050.0,2.0,52.07000000000001,2
other,700.0,2.0,34.99999999999999,2
TC Palaya,1200.0,3.0,65.99999999999997,3
Yelahanka,654.0,1.0,37.99999999999999,1
other,1105.0,2.0,49.99999999999999,2
Hebbal Kempapura,1800.0,3.0,149.99999999999997,3
Kogilu,700.0,1.0,30.839999999999996,1
other,1000.0,2.0,51.0,2
other,1240.0,2.0,62.99999999999999,3
Bellandur,1200.0,2.0,44.99999999999999,2
Yelahanka New Town,1400.0,2.0,79.99999999999997,3
other,1393.0,3.0,54.00000000000001,3
Whitefield,1140.0,2.0,49.99999999999999,2
other,1640.0,3.0,70.00000000000003,3
other,1200.0,2.0,62.00000000000001,2
Rajaji Nagar,720.0,2.0,64.99999999999999,2
Yelenahalli,1650.0,3.0,68.00000000000001,3
Nagavara,2496.0,4.0,125.00000000000004,4
9th Phase JP Nagar,905.0,2.0,32.0,2
HAL 2nd Stage,1600.0,3.0,125.00000000000004,3
Chikkalasandra,1070.0,2.0,45.48,2
Koramangala,1200.0,2.0,100.00000000000004,2
Old Airport Road,1145.0,2.0,74.99999999999997,2
other,1495.0,3.0,55.000000000000014,3
other,1400.0,3.0,53.00000000000001,3
Whitefield,1558.0,3.0,90.0,3
Balagere,1007.0,2.0,53.00000000000001,2
Ananth Nagar,902.0,2.0,25.26,2
other,1054.0,2.0,53.00000000000001,2
Uttarahalli,1135.0,2.0,39.73,3
Gollarapalya Hosahalli,996.0,2.0,48.99999999999999,2
other,1275.0,2.0,46.99999999999999,2
NRI Layout,1250.0,2.0,74.99999999999997,2
Hennur,2502.0,4.0,170.00000000000006,4
other,1394.0,2.0,52.00000000000001,2
Haralur Road,1243.0,2.0,46.0,2
Whitefield,1216.0,2.0,74.99999999999997,2
other,1075.0,2.0,57.00000000000001,2
Mysore Road,1800.0,2.0,42.29999999999999,2
Indira Nagar,1500.0,3.0,119.99999999999997,3
Rayasandra,1708.0,3.0,76.0,4
other,1800.0,4.0,115.00000000000001,3
Harlur,1532.0,2.0,64.99999999999999,2
Hosa Road,1726.0,3.0,81.99000000000001,3
other,1220.0,2.0,54.889999999999986,2
Chikkalasandra,1100.0,2.0,49.99999999999999,2
Electronics City Phase 1,1530.0,3.0,40.0,3
Hosa Road,840.0,2.0,27.999999999999996,2
Bommanahalli,1250.0,4.0,38.99999999999999,3
CV Raman Nagar,1030.0,2.0,34.99999999999999,2
other,1499.0,3.0,88.99999999999999,3
other,1280.0,2.0,55.000000000000014,3
Munnekollal,1170.0,2.0,59.000000000000014,2
other,1161.0,2.0,36.69,2
Yelahanka,1633.0,2.0,72.0,2
other,1050.0,2.0,64.99999999999999,2
Varthur Road,552.5,1.0,13.260000000000002,1
Attibele,418.0,2.0,11.499999999999998,1
other,905.0,2.0,49.99999999999999,2
Raja Rajeshwari Nagar,1510.0,2.0,55.000000000000014,3
Chikkalasandra,1390.0,2.0,60.47,3
Kasturi Nagar,1101.0,2.0,65.99999999999997,2
EPIP Zone,2350.0,4.0,163.0,3
other,1056.0,2.0,55.000000000000014,2
Kanakpura Road,1425.0,2.0,49.88000000000001,3
Electronics City Phase 1,1450.0,3.0,70.00000000000003,3
Pai Layout,1000.0,2.0,34.00000000000001,2
Haralur Road,575.0,1.0,37.99999999999999,1
Uttarahalli,1350.0,2.0,47.24,3
other,1770.0,3.0,90.0,3
Anandapura,616.0,3.0,44.99999999999999,2
JP Nagar,745.0,1.0,34.27,1
Kudlu Gate,1547.0,2.0,103.00000000000001,2
Panathur,1713.0,3.0,119.99999999999997,3
other,1152.0,2.0,57.00000000000001,2
Dodda Nekkundi,1100.0,2.0,46.75,2
Narayanapura,2357.0,3.0,135.00000000000003,3
Akshaya Nagar,1820.0,4.0,95.0,3
Kannamangala,1865.0,3.0,138.99999999999997,3
Kanakpura Road,1240.0,2.0,64.99999999999999,2
Padmanabhanagar,1360.0,3.0,74.99999999999997,3
Electronics City Phase 1,1450.0,2.0,63.51000000000002,3
Budigere,1139.0,2.0,72.0,2
Begur Road,1565.0,2.0,56.00000000000002,3
other,1200.0,2.0,38.99999999999999,2
Yeshwanthpur,1855.0,3.0,139.99999999999994,3
Margondanahalli,1100.0,2.0,55.000000000000014,2
other,1350.0,2.0,64.99999999999999,3
Hosur Road,660.0,1.0,23.0,1
Kambipura,1083.0,2.0,48.00000000000001,3
Hennur Road,1232.0,2.0,83.00000000000003,2
Raja Rajeshwari Nagar,1550.0,3.0,86.80000000000001,3
Whitefield,1227.0,2.0,70.00000000000003,2
Sarjapur  Road,1059.0,2.0,68.00000000000001,2
Mahadevpura,1152.0,2.0,54.00000000000001,2
Kenchenahalli,870.0,1.0,44.99999999999999,2
Panathur,1210.0,2.0,78.0,2
Thanisandra,663.0,1.0,46.099999999999994,1
other,1464.0,2.0,135.00000000000003,3
Kadubeesanahalli,1365.0,3.0,79.99999999999997,3
Whitefield,1704.0,3.0,119.99999999999997,3
Whitefield,1495.0,2.0,60.55000000000001,3
Whitefield,1256.0,2.0,72.99999999999999,2
Kengeri,883.0,2.0,48.99999999999999,2
Bisuvanahalli,1080.0,2.0,44.99999999999999,3
9th Phase JP Nagar,1073.0,2.0,52.36000000000001,2
other,1300.0,2.0,32.0,2
Thanisandra,662.0,1.0,44.99999999999999,1
other,1200.0,2.0,74.99999999999997,2
5th Phase JP Nagar,1550.0,3.0,74.99999999999997,3
Banashankari,1310.0,2.0,80.42999999999998,2
Sarjapur  Road,1577.0,3.0,64.99999999999999,3
Kodigehaali,1324.0,3.0,64.99999999999999,3
Kothanur,1786.0,2.0,105.99999999999997,3
Harlur,1174.0,2.0,74.99999999999997,2
other,565.0,1.0,33.0,1
7th Phase JP Nagar,1400.0,2.0,95.0,3
Electronic City,635.0,1.0,27.999999999999996,1
8th Phase JP Nagar,1368.0,2.0,54.70999999999999,3
Kanakpura Road,1450.0,3.0,55.000000000000014,3
Devanahalli,1045.0,2.0,48.00000000000001,2
Electronic City,1128.0,2.0,65.39999999999999,2
Bhoganhalli,1125.0,2.0,54.00000000000001,2
Whitefield,1195.0,2.0,62.37999999999998,2
Kaggadasapura,1350.0,2.0,104.99999999999997,3
Domlur,1740.0,3.0,119.99999999999997,3
Bommasandra,877.0,2.0,29.000000000000004,2
Whitefield,1770.0,4.0,68.00000000000001,3
Yelahanka New Town,450.0,1.0,15.0,1
other,1000.0,2.0,55.000000000000014,2
Whitefield,1300.0,2.0,78.0,2
Doddathoguru,1300.0,2.0,42.00000000000001,3
Abbigere,985.0,2.0,40.39,2
other,1045.0,2.0,42.00000000000001,2
other,1250.0,2.0,62.4,2
other,2400.0,4.0,129.99999999999997,3
Haralur Road,1194.0,2.0,46.0,2
Kanakpura Road,1420.0,3.0,68.00000000000001,3
other,1720.0,3.0,83.00000000000003,3
Rachenahalli,1530.0,2.0,74.40000000000003,3
Anandapura,1200.0,2.0,65.99999999999997,3
Whitefield,1570.0,3.0,88.00000000000003,3
Sarjapur  Road,1157.0,2.0,74.00000000000003,3
Kanakapura,1120.0,2.0,39.199999999999996,2
Kenchenahalli,1150.0,2.0,59.999999999999986,2
Bannerghatta Road,1215.0,2.0,68.00000000000001,2
Bhoganhalli,1444.0,2.0,75.97000000000001,2
other,1100.0,2.0,70.00000000000003,2
Kodichikkanahalli,900.0,2.0,42.00000000000001,2
Talaghattapura,1372.0,2.0,43.9,3
Bisuvanahalli,1180.0,2.0,55.499999999999986,3
Electronic City,1096.0,2.0,38.99999999999999,2
Yeshwanthpur,2504.0,3.0,138.00000000000006,3
2nd Phase Judicial Layout,1350.0,2.0,47.25,3
other,420.0,1.0,23.500000000000004,1
Hennur Road,1832.0,3.0,115.99999999999999,3
Vasanthapura,940.0,2.0,40.0,2
Electronic City Phase II,1020.0,2.0,29.45,2
Abbigere,2500.0,6.0,81.00000000000003,6
Raja Rajeshwari Nagar,1400.0,2.0,44.99999999999999,2
other,1675.0,3.0,64.99999999999999,3
Tumkur Road,708.0,2.0,32.0,2
Channasandra,1123.0,2.0,36.0,2
Talaghattapura,1100.0,2.0,49.49,2
other,1225.0,2.0,71.04999999999998,2
Lingadheeranahalli,1683.0,3.0,139.99999999999994,3
Kengeri Satellite Town,410.0,1.0,15.0,1
other,1350.0,4.0,90.0,4
Gubbalala,1475.0,2.0,79.99999999999997,2
Kengeri Satellite Town,1120.0,2.0,48.99999999999999,2
KR Puram,1150.0,2.0,42.00000000000001,2
Yeshwanthpur,1165.0,2.0,85.00000000000001,2
Harlur,1756.0,3.0,133.99999999999997,3
Ambedkar Nagar,1409.0,2.0,95.0,2
Mahadevpura,1212.0,2.0,56.899999999999984,2
Doddathoguru,1140.0,2.0,26.490000000000002,2
Hegde Nagar,2087.01,3.0,115.00000000000001,3
Jalahalli East,775.0,1.0,34.099999999999994,1
Sarjapur  Road,1700.0,3.0,118.00000000000004,3
other,1732.5,3.0,91.85499999999999,3
Raja Rajeshwari Nagar,1110.0,2.0,52.00000000000001,2
Electronic City Phase II,1000.0,2.0,28.879999999999995,2
Hormavu,1600.0,5.0,139.99999999999994,5
Bhoganhalli,1205.0,2.0,64.46999999999998,2
Thigalarapalya,1418.0,2.0,104.99999999999997,2
Ardendale,1650.0,3.0,82.00000000000001,3
Electronic City,1150.0,2.0,37.99999999999999,2
Dasanapura,2400.0,5.0,100.00000000000004,4
other,850.0,2.0,34.00000000000001,2
Raja Rajeshwari Nagar,1580.0,3.0,83.74000000000002,3
Whitefield,1216.0,2.0,84.03000000000002,2
Kanakpura Road,381.0,1.0,27.999999999999996,1
Hebbal,1040.0,2.0,55.000000000000014,2
other,1260.0,2.0,48.99999999999999,3
Kanakpura Road,1498.0,3.0,74.90000000000003,3
Vidyaranyapura,1200.0,2.0,64.99999999999999,3
Electronic City,1355.0,2.0,72.89999999999999,2
other,1450.0,3.0,64.99999999999999,3
Yeshwanthpur,1860.0,3.0,167.99999999999997,3
Whitefield,1240.0,2.0,70.00000000000003,2
Kanakpura Road,1300.0,2.0,55.000000000000014,3
Ambedkar Nagar,1950.0,4.0,119.99999999999997,3
Ambalipura,1625.0,2.0,144.99999999999997,3
Electronic City,1200.0,2.0,30.000000000000004,2
OMBR Layout,1101.0,2.0,65.99999999999997,2
Whitefield,1216.0,2.0,72.49999999999999,2
Uttarahalli,1250.0,2.0,49.99999999999999,3
other,2100.0,3.0,70.00000000000003,3
Ananth Nagar,1470.0,3.0,54.00000000000001,3
Bannerghatta Road,1365.0,3.0,76.18000000000004,3
Hosa Road,1364.0,2.0,64.79000000000002,2
Banashankari Stage VI,1180.0,2.0,59.47,2
7th Phase JP Nagar,1800.0,3.0,129.99999999999997,3
Kothannur,1350.0,2.0,42.00000000000001,2
Thanisandra,1573.0,3.0,98.00000000000004,3
other,1620.0,3.0,95.0,3
Doddakallasandra,1072.0,2.0,42.87,2
other,560.0,1.0,21.0,1
other,1156.0,2.0,46.0,2
Kudlu Gate,1336.0,2.0,85.99999999999997,2
Electronic City,1200.0,2.0,19.999999999999996,2
Raja Rajeshwari Nagar,1608.0,3.0,54.50999999999999,3
Whitefield,1215.0,2.0,40.0,2
Green Glen Layout,1517.0,3.0,100.00000000000004,3
